timestamp,open,high,low,close,volume
1701996560000,592.99,594.07,592.93,593.25,1925
1701996620000,593.25,594.0,592.03,593.8,146
1701996680000,593.8,594.6,592.44,594.0,1027
1701996740000,594.0,595.7,592.63,593.43,652
1701996800000,593.43,594.63,593.35,594.63,1840
1701996860000,594.63,595.22,593.69,593.95,179
1701996920000,593.95,595.23,592.18,595.23,1025
1701996980000,595.23,595.49,594.29,595.46,1470
1701997040000,595.46,596.2,594.52,594.52,632
1701997100000,594.52,596.95,593.04,593.04,1495
1701997160000,593.04,593.94,592.81,593.49,829
1701997220000,593.49,593.77,591.15,593.03,1888
1701997280000,593.03,594.32,592.15,594.32,372
1701997340000,594.32,594.9,592.89,592.89,511
1701997400000,592.89,593.81,592.38,592.72,1680
1701997460000,592.72,593.67,589.86,593.67,550
1701997520000,593.67,595.68,591.6,594.53,918
1701997580000,594.53,594.73,594.05,594.21,835
1701997640000,594.21,596.47,593.37,593.37,1175
1701997700000,593.37,594.17,591.61,594.17,1844
1701997760000,594.17,594.68,592.73,592.73,1187
1701997820000,592.73,592.88,592.09,592.59,1094
1701997880000,592.59,594.61,592.11,592.69,404
1701997940000,592.69,595.29,592.09,592.6,1102
1701998000000,592.6,592.75,591.01,591.84,1561
1701998060000,591.84,593.11,591.12,593.11,1335
1701998120000,593.11,594.21,592.88,593.47,1708
1701998180000,593.47,594.33,591.83,593.06,1753
1701998240000,593.06,595.53,591.02,593.21,1814
1701998300000,593.21,594.72,593.04,594.72,706
1701998360000,594.72,596.11,594.09,595.15,1058
1701998420000,595.15,598.17,594.67,594.67,1742
1701998480000,594.67,595.04,593.22,594.11,1349
1701998540000,594.11,594.24,593.23,593.23,1355
1701998600000,593.23,595.15,592.26,592.26,110
1701998660000,592.26,593.13,590.07,591.04,467
1701998720000,591.04,591.84,589.54,591.69,1607
1701998780000,591.69,594.69,589.98,590.37,1619
1701998840000,590.37,592.45,588.99,592.45,547
1701998900000,592.45,593.25,591.94,592.49,1656
1701998960000,592.49,593.86,590.92,590.92,124
1701999020000,590.92,591.56,587.65,591.56,305
1701999080000,591.56,592.73,589.56,592.73,743
1701999140000,592.73,594.95,591.62,591.62,1798
1701999200000,591.62,592.75,590.39,591.45,509
1701999260000,591.45,592.67,590.97,591.26,1912
1701999320000,591.26,592.96,588.72,592.8,504
1701999380000,592.8,593.48,592.08,592.08,783
1701999440000,592.08,592.8,591.16,591.92,1464
1701999500000,591.92,592.14,589.52,589.93,1093
1701999560000,589.93,592.54,587.6,590.59,1462
1701999620000,590.59,591.59,589.61,591.02,137
1701999680000,591.02,591.42,590.53,590.53,930
1701999740000,590.53,592.08,588.78,592.08,1709
1701999800000,592.08,593.01,588.97,590.82,898
1701999860000,590.82,591.14,589.42,591.14,168
1701999920000,591.14,593.13,589.81,590.9,1954
1701999980000,590.9,591.53,588.29,591.53,136
1702000040000,591.53,591.95,590.01,591.74,1656
1702000100000,591.74,592.18,590.77,590.77,1742
1702000160000,590.77,592.64,590.43,591.64,240
1702000220000,591.64,593.49,591.0,593.16,136
1702000280000,593.16,594.53,590.71,593.86,625
1702000340000,593.86,596.12,593.12,594.3,1691
1702000400000,594.3,595.75,592.98,595.75,455
1702000460000,595.75,596.19,595.14,595.14,637
1702000520000,595.14,596.92,594.88,596.29,1182
1702000580000,596.29,597.35,593.94,595.94,1454
1702000640000,595.94,596.52,593.63,595.84,190
1702000700000,595.84,596.71,595.15,596.01,1737
1702000760000,596.01,597.95,594.74,594.74,322
1702000820000,594.74,595.64,592.82,595.64,199
1702000880000,595.64,597.16,594.59,597.16,936
1702000940000,597.16,597.53,596.99,597.19,213
1702001000000,597.19,597.86,596.13,596.13,645
1702001060000,596.13,597.33,594.17,596.74,351
1702001120000,596.74,598.44,595.93,597.36,1397
1702001180000,597.36,598.09,596.24,596.83,1326
1702001240000,596.83,598.42,595.24,596.55,492
1702001300000,596.55,596.59,594.91,594.91,1863
1702001360000,594.91,595.06,593.52,594.47,565
1702001420000,594.47,596.05,593.23,595.38,1655
1702001480000,595.38,596.53,593.84,593.84,1873
1702001540000,593.84,594.15,593.51,593.51,1358
1702073600000,593.51,593.91,592.94,593.91,1468
1702073660000,593.91,595.73,593.82,594.28,1427
1702073720000,594.28,594.34,592.54,593.85,373
1702073780000,593.85,595.21,591.46,595.11,363
1702073840000,595.11,597.16,592.97,597.16,1637
1702073900000,597.16,597.38,596.51,596.51,174
1702073960000,596.51,597.62,595.95,595.95,1582
1702074020000,595.95,597.54,594.35,596.28,1138
1702074080000,596.28,596.5,595.34,595.34,1772
1702074140000,595.34,596.11,594.85,596.11,1678
1702074200000,596.11,597.62,596.0,596.19,1673
1702074260000,596.19,599.19,596.01,596.16,881
1702074320000,596.16,597.04,595.11,595.11,785
1702074380000,595.11,596.03,594.3,596.03,1077
1702074440000,596.03,597.14,592.78,597.14,406
1702074500000,597.14,597.54,595.45,597.21,275
1702074560000,597.21,599.73,595.18,596.37,207
1702074620000,596.37,598.47,595.88,596.96,1043
1702074680000,596.96,597.74,595.72,597.74,1715
1702074740000,597.74,599.14,597.14,598.23,1431
1702074800000,598.23,598.57,597.49,598.37,849
1702074860000,598.37,599.89,596.79,597.77,421
1702074920000,597.77,599.17,597.45,599.17,891
1702074980000,599.17,600.42,597.82,599.42,205
1702075040000,599.42,601.23,598.78,600.44,398
1702075100000,600.44,601.55,599.08,601.55,1634
1702075160000,601.55,602.9,600.89,600.89,973
1702075220000,600.89,602.63,599.37,600.59,345
1702075280000,600.59,601.88,599.98,601.8,140
1702075340000,601.8,602.44,600.75,601.06,1452
1702075400000,601.06,604.04,599.56,600.74,1936
1702075460000,600.74,601.37,600.4,601.37,1420
1702075520000,601.37,601.64,600.47,600.47,1626
1702075580000,600.47,601.95,597.71,600.11,149
1702075640000,600.11,602.53,599.06,599.38,306
1702075700000,599.38,602.44,598.94,599.35,1981
1702075760000,599.35,600.83,599.19,599.19,417
1702075820000,599.19,601.2,598.77,599.21,1308
1702075880000,599.21,600.63,598.37,598.37,275
1702075940000,598.37,600.89,598.05,598.05,1527
1702076000000,598.05,598.69,597.27,597.9,788
1702076060000,597.9,599.17,595.99,597.62,1778
1702076120000,597.62,599.08,597.13,599.08,302
1702076180000,599.08,599.77,596.58,598.72,1977
1702076240000,598.72,600.4,596.16,598.26,1663
1702076300000,598.26,599.3,596.08,599.3,1371
1702076360000,599.3,599.83,598.46,598.78,1715
1702076420000,598.78,599.18,597.89,597.89,510
1702076480000,597.89,599.57,596.25,596.25,994
1702076540000,596.25,596.57,594.42,596.57,1729
1702076600000,596.57,597.41,595.48,597.41,433
1702076660000,597.41,599.54,596.36,598.17,850
1702076720000,598.17,599.42,597.34,597.34,744
1702076780000,597.34,600.1,593.72,597.33,495
1702076840000,597.33,598.67,595.18,596.69,907
1702076900000,596.69,597.42,595.06,597.19,908
1702076960000,597.19,597.36,594.87,595.99,1343
1702077020000,595.99,597.42,595.15,597.42,1596
1702077080000,597.42,597.62,596.66,597.62,1820
1702077140000,597.62,599.76,596.38,597.18,1908
1702077200000,597.18,599.19,595.92,595.92,435
1702077260000,595.92,598.95,593.91,596.8,1668
1702077320000,596.8,598.0,595.86,598.0,496
1702077380000,598.0,599.37,596.42,596.42,510
1702077440000,596.42,597.58,595.27,595.88,1342
1702077500000,595.88,597.24,594.13,596.67,1002
1702077560000,596.67,597.19,595.36,597.19,794
1702077620000,597.19,598.84,595.78,596.69,1855
1702077680000,596.69,597.56,594.5,596.37,1841
1702077740000,596.37,597.27,593.75,596.11,1809
1702077800000,596.11,599.08,595.06,595.83,770
1702077860000,595.83,595.95,593.76,594.82,119
1702077920000,594.82,596.9,593.08,594.04,1013
1702077980000,594.04,595.48,591.88,595.48,1456
1702078040000,595.48,596.29,594.7,594.7,555
1702078100000,594.7,596.89,594.02,594.02,1202
1702078160000,594.02,595.65,592.45,593.19,279
1702078220000,593.19,594.52,591.61,593.53,333
1702078280000,593.53,593.86,592.18,592.18,1218
1702078340000,592.18,593.41,591.0,591.35,1699
1702078400000,591.35,592.18,591.15,591.35,231
1702078460000,591.35,592.77,591.0,592.77,1978
1702078520000,592.77,594.46,591.54,593.33,499
1702078580000,593.33,593.74,592.18,592.18,1800
1702078640000,592.18,593.38,591.97,592.6,620
1702078700000,592.6,593.12,590.69,591.53,807
1702078760000,591.53,593.04,589.6,591.63,295
1702078820000,591.63,593.04,588.94,591.01,871
1702078880000,591.01,592.2,590.55,590.61,1173
1702078940000,590.61,592.61,589.72,590.73,1874
1702079000000,590.73,592.39,589.2,591.74,1455
1702079060000,591.74,592.69,589.66,591.52,917
1702079120000,591.52,592.93,589.88,591.54,1006
1702079180000,591.54,592.11,589.97,590.41,548
1702079240000,590.41,590.91,588.7,590.36,1589
1702079300000,590.36,590.88,590.1,590.1,1929
1702079360000,590.1,592.57,588.78,589.67,1022
1702079420000,589.67,590.89,588.62,588.84,361
1702079480000,588.84,590.09,587.56,590.09,1684
1702079540000,590.09,590.55,588.71,589.24,1914
1702079600000,589.24,589.8,588.27,588.5,1699
1702079660000,588.5,589.39,587.49,587.49,121
1702079720000,587.49,588.26,586.94,588.26,1583
1702079780000,588.26,588.65,585.05,587.09,1224
1702079840000,587.09,588.31,584.61,587.05,1125
1702079900000,587.05,589.42,584.78,587.2,1719
1702079960000,587.2,590.4,586.19,587.52,604
1702080020000,587.52,587.57,587.01,587.01,1071
1702080080000,587.01,588.97,586.73,587.1,1236
1702080140000,587.1,587.29,586.13,586.13,674
1702080200000,586.13,587.99,583.79,586.63,401
1702080260000,586.63,587.84,585.74,587.69,1126
1702080320000,587.69,588.3,585.93,585.93,1952
1702080380000,585.93,586.3,585.4,586.01,799
1702080440000,586.01,587.51,584.7,584.7,1117
1702080500000,584.7,585.07,583.68,583.68,1979
1702080560000,583.68,583.85,582.75,582.75,1070
1702080620000,582.75,583.47,580.13,582.0,416
1702080680000,582.0,582.27,581.55,581.55,1538
1702080740000,581.55,582.03,578.74,581.72,653
1702080800000,581.72,582.45,580.45,582.45,1394
1702080860000,582.45,583.14,580.95,581.75,279
1702080920000,581.75,584.85,581.34,581.98,948
1702080980000,581.98,582.79,580.42,581.27,1034
1702081040000,581.27,581.66,580.57,580.65,1233
1702081100000,580.65,581.9,579.45,581.49,1473
1702081160000,581.49,581.9,580.12,580.12,375
1702081220000,580.12,581.78,578.67,578.9,1678
1702081280000,578.9,579.84,577.9,577.9,1420
1702081340000,577.9,579.96,575.69,577.84,819
1702081400000,577.84,579.86,577.45,577.45,572
1702081460000,577.45,579.37,576.59,579.2,1950
1702081520000,579.2,579.42,578.06,578.67,1687
1702081580000,578.67,578.67,577.31,578.34,454
1702081640000,578.34,579.65,575.82,578.55,679
1702081700000,578.55,578.94,578.47,578.6,1259
1702081760000,578.6,579.28,577.05,579.28,600
1702081820000,579.28,580.73,579.07,580.73,1342
1702081880000,580.73,580.94,579.49,579.49,571
1702081940000,579.49,580.05,578.99,579.93,1911
1702082000000,579.93,581.54,575.63,581.38,217
1702082060000,581.38,583.71,580.88,582.39,621
1702082120000,582.39,583.86,580.61,581.79,1959
1702082180000,581.79,581.95,580.86,580.88,1964
1702082240000,580.88,581.37,579.18,581.37,1409
1702082300000,581.37,582.16,579.92,581.8,532
1702082360000,581.8,582.68,581.48,581.48,375
1702082420000,581.48,581.67,580.3,581.5,1170
1702082480000,581.5,582.92,579.19,580.6,1839
1702082540000,580.6,581.19,579.97,579.97,311
1702082600000,579.97,582.22,578.93,579.68,653
1702082660000,579.68,581.28,579.28,579.28,790
1702082720000,579.28,582.04,577.61,578.89,720
1702082780000,578.89,581.21,577.09,579.53,1461
1702082840000,579.53,580.45,578.3,579.09,1189
1702082900000,579.09,582.15,577.58,578.93,1240
1702082960000,578.93,579.42,577.43,579.29,1903
1702083020000,579.29,580.74,578.78,580.5,1850
1702083080000,580.5,582.03,579.1,582.03,1214
1702083140000,582.03,582.29,580.22,581.7,1758
1702083200000,581.7,583.03,579.37,580.28,264
1702083260000,580.28,580.77,578.43,578.94,1946
1702083320000,578.94,580.46,577.59,580.46,969
1702083380000,580.46,581.15,578.77,581.15,1330
1702083440000,581.15,581.37,580.54,580.56,1558
1702083500000,580.56,582.18,579.87,579.87,987
1702083560000,579.87,582.75,578.56,578.56,1356
1702083620000,578.56,578.93,577.39,578.93,1507
1702083680000,578.93,580.76,576.3,579.33,315
1702083740000,579.33,579.56,579.28,579.56,327
1702083800000,579.56,580.16,576.37,579.12,1906
1702083860000,579.12,580.53,578.58,579.04,620
1702083920000,579.04,581.14,578.85,579.03,1371
1702083980000,579.03,579.98,577.41,577.41,490
1702084040000,577.41,578.72,574.78,577.51,1536
1702084100000,577.51,581.21,576.98,577.78,1421
1702084160000,577.78,578.42,574.62,574.62,1897
1702084220000,574.62,575.18,573.93,573.93,417
1702084280000,573.93,575.32,573.1,574.15,1664
1702084340000,574.15,575.82,573.89,574.65,381
1702084400000,574.65,576.01,573.0,573.0,1244
1702084460000,573.0,575.52,572.21,575.52,1339
1702084520000,575.52,575.83,575.13,575.83,1271
1702084580000,575.83,576.85,574.66,576.85,1494
1702084640000,576.85,579.89,576.23,576.59,619
1702084700000,576.59,577.12,575.06,576.15,808
1702084760000,576.15,579.33,575.2,575.2,1324
1702084820000,575.2,577.04,574.56,577.04,1433
1702084880000,577.04,577.88,575.34,577.88,247
1702084940000,577.88,578.86,577.34,577.83,1634
1702085000000,577.83,578.35,577.04,577.04,1724
1702085060000,577.04,577.59,575.1,576.44,160
1702085120000,576.44,577.63,575.75,577.63,548
1702085180000,577.63,578.0,576.1,577.37,1614
1702085240000,577.37,580.93,575.89,575.89,1623
1702085300000,575.89,577.02,574.88,577.02,1434
1702085360000,577.02,577.4,575.37,576.85,827
1702085420000,576.85,578.58,575.98,578.58,826
1702085480000,578.58,579.4,578.06,579.4,1515
1702085540000,579.4,580.94,579.07,580.33,1108
1702085600000,580.33,580.42,578.73,580.23,1258
1702085660000,580.23,582.14,579.91,582.14,1592
1702085720000,582.14,582.8,581.75,582.65,1777
1702085780000,582.65,582.67,580.77,581.85,686
1702085840000,581.85,582.21,581.38,582.21,258
1702085900000,582.21,583.12,581.04,581.04,674
1702085960000,581.04,581.49,580.33,581.04,1917
1702086020000,581.04,581.24,579.36,581.06,851
1702086080000,581.06,582.64,579.83,582.64,1049
1702086140000,582.64,583.02,580.77,583.02,415
1702086200000,583.02,583.9,582.12,582.12,1127
1702086260000,582.12,582.34,581.21,581.31,1986
1702086320000,581.31,583.17,580.79,581.5,1576
1702086380000,581.5,582.42,580.75,581.16,517
1702086440000,581.16,582.89,580.12,580.43,1440
1702086500000,580.43,582.68,579.69,580.74,1633
1702086560000,580.74,584.51,579.26,579.26,771
1702086620000,579.26,580.46,578.34,580.46,127
1702086680000,580.46,581.06,578.71,580.13,1370
1702086740000,580.13,580.71,579.3,579.3,1169
1702086800000,579.3,582.31,578.21,579.39,465
1702086860000,579.39,579.68,578.44,579.62,848
1702086920000,579.62,580.31,578.05,578.05,564
1702086980000,578.05,582.53,576.53,576.98,961
1702087040000,576.98,577.82,576.45,576.45,732
1702087100000,576.45,577.19,575.37,576.53,732
1702087160000,576.53,576.62,575.78,576.01,587
1702087220000,576.01,576.5,574.59,575.73,531
1702087280000,575.73,576.16,574.92,575.96,1277
1702087340000,575.96,579.01,575.93,576.36,525
1702087400000,576.36,577.19,575.37,577.19,778
1702087460000,577.19,578.52,575.45,577.34,1373
1702087520000,577.34,578.16,576.29,576.29,907
1702087580000,576.29,577.87,575.51,575.77,1516
1702087640000,575.77,576.83,574.54,575.59,1988
1702087700000,575.59,576.04,575.15,575.72,1518
1702087760000,575.72,577.48,575.06,576.47,826
1702087820000,576.47,576.65,574.83,574.83,1197
1702087880000,574.83,576.37,573.82,576.03,293
1702087940000,576.03,576.94,575.08,576.14,800
1702160000000,576.14,577.78,575.64,576.15,654
1702160060000,576.15,576.26,574.36,576.26,167
1702160120000,576.26,578.03,575.6,577.01,1385
1702160180000,577.01,578.12,576.61,576.61,844
1702160240000,576.61,578.14,574.22,577.23,752
1702160300000,577.23,579.28,576.24,577.94,1449
1702160360000,577.94,580.51,575.79,577.27,638
1702160420000,577.27,577.56,576.19,576.19,710
1702160480000,576.19,577.49,575.43,577.49,1671
1702160540000,577.49,579.32,575.33,577.37,346
1702160600000,577.37,579.38,574.84,577.97,943
1702160660000,577.97,581.14,577.23,578.04,1463
1702160720000,578.04,578.61,577.83,577.83,935
1702160780000,577.83,578.78,576.13,578.0,890
1702160840000,578.0,580.5,576.87,578.45,488
1702160900000,578.45,581.32,577.04,577.3,675
1702160960000,577.3,579.21,577.08,579.21,845
1702161020000,579.21,580.79,578.83,580.79,1711
1702161080000,580.79,583.73,579.57,580.14,217
1702161140000,580.14,581.41,577.34,579.32,1251
1702161200000,579.32,580.53,578.26,580.53,1048
1702161260000,580.53,581.27,580.28,581.18,203
1702161320000,581.18,582.66,580.58,580.95,1020
1702161380000,580.95,582.45,577.51,582.45,407
1702161440000,582.45,583.24,581.55,582.17,1012
1702161500000,582.17,584.33,579.55,583.59,683
1702161560000,583.59,585.0,581.48,585.0,1210
1702161620000,585.0,586.03,584.45,584.81,267
1702161680000,584.81,586.19,584.13,585.66,762
1702161740000,585.66,588.35,584.28,585.87,1961
1702161800000,585.87,586.06,585.3,586.06,1302
1702161860000,586.06,588.28,584.06,585.55,1821
1702161920000,585.55,585.63,584.73,584.89,1996
1702161980000,584.89,585.38,584.82,585.38,545
1702162040000,585.38,585.8,584.02,585.8,575
1702162100000,585.8,586.89,585.51,586.89,1858
1702162160000,586.89,587.61,584.31,585.96,1032
1702162220000,585.96,587.54,584.08,586.21,153
1702162280000,586.21,587.23,584.69,586.13,1198
1702162340000,586.13,588.04,585.91,586.57,368
1702162400000,586.57,588.05,585.49,585.89,1498
1702162460000,585.89,586.73,585.12,585.12,1407
1702162520000,585.12,587.59,583.97,584.34,990
1702162580000,584.34,585.04,581.61,584.95,1255
1702162640000,584.95,585.23,583.72,583.72,1582
1702162700000,583.72,584.9,581.26,581.6,1951
1702162760000,581.6,581.9,580.06,581.45,1288
1702162820000,581.45,582.79,579.94,580.85,1764
1702162880000,580.85,581.51,580.26,580.38,690
1702162940000,580.38,580.63,578.59,580.43,384
1702163000000,580.43,580.8,579.25,579.25,764
1702163060000,579.25,579.38,577.11,577.11,1701
1702163120000,577.11,578.65,576.94,577.74,1265
1702163180000,577.74,578.84,577.33,577.74,944
1702163240000,577.74,580.58,577.18,578.38,370
1702163300000,578.38,579.17,578.0,579.17,402
1702163360000,579.17,581.79,578.24,578.81,406
1702163420000,578.81,580.58,578.7,578.7,1027
1702163480000,578.7,579.35,578.44,579.2,1747
1702163540000,579.2,582.42,578.9,580.14,1541
1702163600000,580.14,580.31,578.52,579.49,465
1702163660000,579.49,580.08,578.18,578.18,161
1702163720000,578.18,579.32,577.43,577.43,1701
1702163780000,577.43,577.62,576.71,576.82,1883
1702163840000,576.82,577.74,576.05,576.05,1669
1702163900000,576.05,576.86,574.39,576.86,1317
1702163960000,576.86,577.94,576.74,577.17,1462
1702164020000,577.17,578.24,576.14,578.24,1322
1702164080000,578.24,579.51,577.14,578.04,136
1702164140000,578.04,580.47,575.85,575.85,1863
1702164200000,575.85,576.97,574.9,575.78,633
1702164260000,575.78,577.21,575.47,577.21,1593
1702164320000,577.21,578.8,576.51,578.22,1154
1702164380000,578.22,578.98,576.36,576.36,857
1702164440000,576.36,576.9,574.92,575.3,201
1702164500000,575.3,575.4,573.95,575.39,1370
1702164560000,575.39,575.88,573.8,574.56,983
1702164620000,574.56,576.04,573.18,576.04,379
1702164680000,576.04,576.53,574.69,575.78,1398
1702164740000,575.78,576.48,574.89,574.89,769
1702164800000,574.89,576.26,573.56,574.99,100
1702164860000,574.99,575.12,574.02,574.02,1920
1702164920000,574.02,574.15,572.62,573.54,356
1702164980000,573.54,573.92,572.51,572.51,1002
1702165040000,572.51,573.87,570.4,570.99,313
1702165100000,570.99,573.69,569.24,571.2,1918
1702165160000,571.2,571.53,568.04,570.2,1010
1702165220000,570.2,570.55,568.38,570.55,385
1702165280000,570.55,572.48,568.57,571.05,186
1702165340000,571.05,572.83,569.19,571.88,1824
1702165400000,571.88,573.16,571.07,572.5,1037
1702165460000,572.5,573.31,570.58,573.31,915
1702165520000,573.31,573.61,572.88,573.34,589
1702165580000,573.34,574.81,571.58,572.93,1271
1702165640000,572.93,574.1,572.14,572.14,1652
1702165700000,572.14,573.91,570.51,571.12,1158
1702165760000,571.12,571.91,571.06,571.27,887
1702165820000,571.27,571.65,570.09,571.14,596
1702165880000,571.14,574.04,570.15,571.04,553
1702165940000,571.04,572.3,569.28,569.28,525
1702166000000,569.28,571.16,566.74,571.16,1320
1702166060000,571.16,571.97,570.79,571.97,1111
1702166120000,571.97,572.5,570.4,571.98,315
1702166180000,571.98,573.67,571.06,572.6,1188
1702166240000,572.6,573.94,571.04,572.65,837
1702166300000,572.65,573.94,571.31,573.83,782
1702166360000,573.83,575.34,573.26,573.41,735
1702166420000,573.41,574.76,571.26,573.98,1330
1702166480000,573.98,575.01,573.31,574.91,1202
1702166540000,574.91,575.13,573.84,573.84,1506
1702166600000,573.84,576.01,573.73,574.31,284
1702166660000,574.31,574.88,573.83,573.83,594
1702166720000,573.83,573.99,571.87,573.46,534
1702166780000,573.46,574.61,572.75,572.75,1735
1702166840000,572.75,574.0,572.4,573.82,737
1702166900000,573.82,576.4,571.5,576.4,1872
1702166960000,576.4,577.78,575.11,575.73,288
1702167020000,575.73,578.67,573.92,575.21,238
1702167080000,575.21,578.56,575.19,575.54,1922
1702167140000,575.54,575.58,574.9,574.9,1078
1702167200000,574.9,577.13,574.59,574.59,1165
1702167260000,574.59,576.78,573.85,574.41,1648
1702167320000,574.41,575.0,574.1,575.0,1122
1702167380000,575.0,576.64,573.65,573.65,140
1702167440000,573.65,574.06,571.39,572.97,827
1702167500000,572.97,575.57,570.95,573.65,1361
1702167560000,573.65,575.11,571.25,573.03,628
1702167620000,573.03,574.13,571.54,571.71,1243
1702167680000,571.71,573.53,570.78,570.78,989
1702167740000,570.78,571.98,570.23,571.07,1303
1702167800000,571.07,571.63,569.35,570.31,1693
1702167860000,570.31,571.51,569.25,570.29,1468
1702167920000,570.29,571.18,567.82,569.63,200
1702167980000,569.63,570.06,568.31,570.06,914
1702168040000,570.06,570.99,567.8,570.47,476
1702168100000,570.47,572.6,569.66,571.14,744
1702168160000,571.14,571.22,570.04,570.04,1013
1702168220000,570.04,570.33,567.89,570.33,785
1702168280000,570.33,571.35,568.37,571.35,1074
1702168340000,571.35,572.32,570.76,571.74,1233
1702168400000,571.74,573.3,571.17,573.3,501
1702168460000,573.3,573.88,573.26,573.88,1153
1702168520000,573.88,575.59,572.58,572.84,921
1702168580000,572.84,573.66,571.66,571.66,693
1702168640000,571.66,574.11,570.57,571.62,1801
1702168700000,571.62,573.38,570.14,570.14,768
1702168760000,570.14,572.01,569.74,570.33,528
1702168820000,570.33,571.58,570.0,570.04,1959
1702168880000,570.04,571.15,569.06,571.15,1671
1702168940000,571.15,571.97,570.29,571.97,605
1702169000000,571.97,573.74,569.44,570.75,994
1702169060000,570.75,571.7,570.6,571.7,1218
1702169120000,571.7,572.66,570.55,571.69,368
1702169180000,571.69,572.18,570.77,571.87,680
1702169240000,571.87,572.21,570.67,572.21,1984
1702169300000,572.21,573.34,571.75,571.85,374
1702169360000,571.85,572.39,570.8,571.35,775
1702169420000,571.35,571.68,569.98,570.78,1262
1702169480000,570.78,571.89,568.77,571.89,1299
1702169540000,571.89,574.58,570.21,574.58,727
1702169600000,574.58,576.78,573.79,574.9,871
1702169660000,574.9,577.24,572.66,573.05,829
1702169720000,573.05,574.2,572.2,574.2,1803
1702169780000,574.2,575.76,573.34,573.87,1264
1702169840000,573.87,574.31,572.88,574.31,646
1702169900000,574.31,575.85,573.75,573.9,1826
1702169960000,573.9,574.85,572.84,574.85,212
1702170020000,574.85,574.94,572.65,573.9,1897
1702170080000,573.9,575.54,573.16,575.27,1056
1702170140000,575.27,576.12,573.5,575.19,1316
1702170200000,575.19,576.03,574.64,575.48,640
1702170260000,575.48,575.86,573.26,575.86,1938
1702170320000,575.86,576.71,574.91,575.67,609
1702170380000,575.67,577.1,574.92,575.21,1063
1702170440000,575.21,576.78,574.75,575.3,1169
1702170500000,575.3,577.44,572.98,574.83,246
1702170560000,574.83,575.12,572.49,575.12,1836
1702170620000,575.12,576.9,573.65,575.19,1470
1702170680000,575.19,577.21,574.56,575.66,1804
1702170740000,575.66,577.22,573.21,576.36,1284
1702170800000,576.36,577.35,575.15,577.35,1068
1702170860000,577.35,577.93,576.48,577.31,363
1702170920000,577.31,578.79,576.73,577.59,420
1702170980000,577.59,579.74,576.23,579.74,192
1702171040000,579.74,580.1,579.65,579.94,1989
1702171100000,579.94,581.59,578.26,579.41,355
1702171160000,579.41,581.18,579.31,580.4,1367
1702171220000,580.4,583.08,579.58,579.58,1650
1702171280000,579.58,581.59,578.08,580.42,1653
1702171340000,580.42,582.26,579.82,580.07,857
1702171400000,580.07,580.98,578.51,580.01,1761
1702171460000,580.01,580.98,577.52,580.98,1449
1702171520000,580.98,581.75,580.35,580.35,1269
1702171580000,580.35,580.49,578.3,578.3,1545
1702171640000,578.3,578.52,577.0,577.0,336
1702171700000,577.0,577.85,576.98,577.08,710
1702171760000,577.08,578.01,576.72,578.01,1827
1702171820000,578.01,579.5,576.95,579.5,1000
1702171880000,579.5,579.65,579.32,579.58,1369
1702171940000,579.58,580.73,578.44,579.75,1057
1702172000000,579.75,580.51,577.95,580.51,1734
1702172060000,580.51,581.49,578.84,580.15,1395
1702172120000,580.15,581.68,578.4,579.76,1764
1702172180000,579.76,581.29,578.53,579.22,560
1702172240000,579.22,579.5,577.67,577.67,701
1702172300000,577.67,579.11,577.57,579.11,856
1702172360000,579.11,579.92,577.93,577.93,1742
1702172420000,577.93,578.89,576.5,577.06,968
1702172480000,577.06,577.13,575.55,575.55,1041
1702172540000,575.55,576.54,573.78,575.07,847
1702172600000,575.07,575.59,574.82,574.82,719
1702172660000,574.82,575.08,574.28,574.73,833
1702172720000,574.73,575.21,573.79,574.04,1971
1702172780000,574.04,575.87,573.17,573.4,298
1702172840000,573.4,573.92,570.75,572.78,1153
1702172900000,572.78,573.61,571.21,572.03,115
1702172960000,572.03,572.21,571.47,572.21,424
1702173020000,572.21,574.05,571.55,571.55,747
1702173080000,571.55,572.7,569.66,571.64,292
1702173140000,571.64,572.58,570.63,571.48,633
1702173200000,571.48,572.21,569.11,572.21,1575
1702173260000,572.21,573.15,571.51,573.04,894
1702173320000,573.04,574.4,572.01,572.62,636
1702173380000,572.62,573.31,571.32,571.98,1201
1702173440000,571.98,573.61,570.84,570.84,1185
1702173500000,570.84,571.14,568.57,571.14,714
1702173560000,571.14,571.39,570.2,571.36,622
1702173620000,571.36,571.83,570.33,571.83,1888
1702173680000,571.83,572.28,571.55,572.28,116
1702173740000,572.28,573.31,572.04,572.78,1781
1702173800000,572.78,574.37,572.42,572.44,1709
1702173860000,572.44,573.46,572.38,573.46,710
1702173920000,573.46,574.41,572.31,574.41,141
1702173980000,574.41,575.36,574.35,575.36,1295
1702174040000,575.36,575.62,574.72,575.38,651
1702174100000,575.38,575.87,573.56,575.51,1700
1702174160000,575.51,577.55,574.44,574.44,562
1702174220000,574.44,576.09,573.68,573.79,836
1702174280000,573.79,574.62,573.35,574.16,1294
1702174340000,574.16,574.26,573.02,573.23,595
1702246400000,573.23,574.53,571.31,574.53,1312
1702246460000,574.53,575.21,574.01,574.01,516
1702246520000,574.01,575.44,573.56,575.44,1405
1702246580000,575.44,576.48,573.13,576.48,1801
1702246640000,576.48,577.46,574.84,577.46,1907
1702246700000,577.46,579.94,575.22,578.31,1388
